URL,Title,Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
https://ikman.lk/en/ad/toyota-hilux-champ-2013-for-sale-kurunegala,Toyota Hilux Champ 2013,"Rs 15,000,000",Toyota,Hilux,Champ,2013,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","208,253 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid20261200cc-2026-for-sale-kurunegala,"Toyota Raize Z Hybrid,2026,1200cc 2026","Rs 13,190,000",Toyota,Raize,"Z Hybrid,2026,1200cc",2026,Import,Automatic,Hatchback,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-carina-at-170-1997-for-sale-kurunegala,Toyota Carina AT 170 1997,"Rs 2,850,000",Toyota,Carina,AT 170,1997,Used,Manual,Saloon,Petrol,"1,500 cc","258,000 km"
https://ikman.lk/en/ad/toyota-tercel-1996-for-sale-kurunegala-57,Toyota Tercel 1996,"Rs 2,500,000",Toyota,Tercel,,1996,Used,Manual,Saloon,Petrol,"1,300 cc","183,000 km"
https://ikman.lk/en/ad/toyota-vitz-edition-2-2018-for-sale-kalutara-1,Toyota Vitz Edition 2 2018,"Rs 8,090,000",Toyota,Vitz,Edition 2,2018,Used,Automatic,Hatchback,Petrol,990 cc,"117,350 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-diesel-ice-pack-2013-for-sale-kalutara-1,Toyota Land Cruiser Sahara V8 Diesel Ice Pack 2013,"Rs 51,000,000",Toyota,Land Cruiser Sahara,V8 Diesel Ice Pack,2013,Used,Automatic,SUV / 4x4,Diesel,"4,600 cc","124,000 km"
https://ikman.lk/en/ad/toyota-sienta-z-2025-for-sale-kalutara,Toyota Sienta Z 2025,"Rs 18,875,000",Toyota,Sienta,Z,2025,Brand New,Automatic,MPV,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-1200-apple-360deg-2023-for-sale-kalutara-9,Toyota Raize Z 1200 APPLE 360° 2023,"Rs 13,600,000",Toyota,Raize,Z 1200 APPLE 360°,2023,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc","8,600 km"
https://ikman.lk/en/ad/toyota-premio-g-superior-2013-for-sale-kalutara-98,Toyota Premio G superior 2013,"Rs 11,200,000",Toyota,Premio,G superior 2013,2013,Reconditioned,Automatic,Saloon,Petrol,"1,500 cc","148,000 km"
https://ikman.lk/en/ad/toyota-carina-1997-for-sale-kalutara,Toyota Carina 1997,"Rs 2,985,000",Toyota,Carina,1997,1997,Used,Manual,Saloon,Petrol,"1,499 cc","200,000 km"
https://ikman.lk/en/ad/toyota-vios-2004-for-sale-kalutara-180,Toyota Vios 2004,"Rs 5,690,000",Toyota,Vios,,2004,Used,Automatic,Saloon,Petrol,"1,500 cc","256,000 km"
https://ikman.lk/en/ad/toyota-aqua-x-urban-2015-for-sale-kalutara-10,Toyota Aqua X Urban 2015,"Rs 8,950,000",Toyota,Aqua,X Urban,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","180,000 km"
https://ikman.lk/en/ad/toyota-passo-2004-for-sale-kalutara-19,Toyota Passo 2004,"Rs 4,465,000",Toyota,Passo,Toyota,2004,Used,Automatic,Hatchback,Petrol,"1,000 cc","177,300 km"
https://ikman.lk/en/ad/toyota-allion-2011-for-sale-kalutara-36,Toyota Allion 2011,"Rs 81,500,000",Toyota,Allion,,2011,Used,Other transmission,,Petrol,"1,496 cc","128,000 km"
https://ikman.lk/en/ad/toyota-raize-z-premium-hybrid-2026-for-sale-kalutara,Toyota Raize Z Premium Hybrid 2026,"Rs 13,800,000",Toyota,Raize,Z Premium Hybrid,2026,Brand New,Automatic,Hatchback,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-1980-1978-for-sale-kalutara,Toyota Corolla 1978,"Rs 750,000",Toyota,Corolla,1978,1978,Used,Manual,Saloon,Petrol,"1,200 cc","50,000 km"
https://ikman.lk/en/ad/toyota-vitz-2019-for-sale-kalutara-9,Toyota Vitz 2019,"Rs 8,675,000",Toyota,Vitz,2019,2019,Used,Automatic,Saloon,Petrol,"1,000 cc","98,000 km"
https://ikman.lk/en/ad/toyota-roomy-custom-gt-turbo-2025-for-sale-kalutara-2,Toyota Roomy Custom GT Turbo 2025,"Rs 11,650,000",Toyota,Roomy,Custom GT Turbo,2025,Brand New,Automatic,MPV,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-allion-260-2010-for-sale-kalutara-100,Toyota Allion 260 2010,"Rs 9,450,000",Toyota,Allion,260,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","170,000 km"
https://ikman.lk/en/ad/toyota-roomy-custom-gt-2022-for-sale-kalutara,Toyota Roomy Custom GT 2022,"Rs 10,250,000",Toyota,Roomy,Custom GT,2022,Used,Automatic,Hatchback,Petrol,"1,000 cc","30,405 km"
https://ikman.lk/en/ad/toyota-chr-ngx50-2017-for-sale-kalutara-5,Toyota CHR NGX50 2017,"Rs 11,200,000",Toyota,CHR,NGX50,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","131,000 km"
https://ikman.lk/en/ad/toyota-hilux-ln-107-ssrx-1991-for-sale-kalutara,Toyota Hilux LN 107 SSRX 1991,"Rs 6,150,000",Toyota,Hilux,LN 107 SSRX,1991,Used,Manual,SUV / 4x4,Diesel,"2,770 cc","365,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-19000km-2015-for-sale-kalutara-1,Toyota Land Cruiser Prado 19000km 2015,"Rs 39,500,000",Toyota,Land Cruiser Prado,19000km,2015,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,700 cc","19,000 km"
https://ikman.lk/en/ad/toyota-axio-safety-package-2015-for-sale-kalutara-3,Toyota Axio Safety Package 2015,"Rs 9,875,000",Toyota,Axio,Safety Package,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","120,009 km"
https://ikman.lk/en/ad/toyota-raize-z-1200-fully-loaded-2024-for-sale-kalutara-1,Toyota Raize Z 1200 Fully Loaded 2024,"Rs 14,200,000",Toyota,Raize,Z 1200 Fully Loaded,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,200 cc","7,850 km"
https://ikman.lk/en/ad/toyota-passo-kgc-10-2010-for-sale-kalutara,Toyota Passo KGC 10 2010,"Rs 5,290,000",Toyota,Passo,KGC 10,2010,Used,Automatic,Hatchback,Petrol,"1,000 cc","195,000 km"
https://ikman.lk/en/ad/toyota-corolla-1984-for-sale-kalutara-1,Toyota Corolla 1984,"Rs 1,360,000",Toyota,Corolla,,1984,Used,Manual,,Petrol,"1,500 cc","111,315 km"
https://ikman.lk/en/ad/toyota-corona-ct-170-1991-for-sale-kalutara,Toyota Corona CT 170 1991,"Rs 1,850,000",Toyota,Corona,Corona CT 170,1991,Used,Manual,Saloon,Diesel,"1,970 cc","375,870 km"
https://ikman.lk/en/ad/toyota-raize-1000cc-g-safety-2025-for-sale-kalutara,Toyota Raize 1000cc G Safety 2025,"Rs 11,750,000",Toyota,Raize,1000cc G Safety,2025,Import,Automatic,Hatchback,Petrol,"1,000 cc","19,000 km"
https://ikman.lk/en/ad/toyota-chr-ngx-turbo-2018-for-sale-kalutara,Toyota CHR NGX Turbo 2018,"Rs 14,800,000",Toyota,CHR,NGX Turbo,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","44,000 km"
https://ikman.lk/en/ad/toyota-vitz-2007-for-sale-kalutara-194,Toyota Vitz 2007,"Rs 5,700,000",Toyota,Vitz,,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","91,000 km"
https://ikman.lk/en/ad/toyota-corolla-141-2008-for-sale-kalutara-16,Toyota Corolla 141 2008,"Rs 6,300,000",Toyota,Corolla,141,2008,Used,Automatic,Saloon,Petrol,"1,600 cc","149,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-vx-v8-diesel-2016-for-sale-kalutara-2,Toyota Land Cruiser Sahara VX V8 Diesel 2016,"Rs 67,500,000",Toyota,Land Cruiser Sahara,VX V8 Diesel,2016,Reconditioned,Tiptronic,SUV / 4x4,Diesel,"4,600 cc","82,000 km"
https://ikman.lk/en/ad/toyota-prius-s-turing-2012-for-sale-kalutara,Toyota Prius S Turing 2012,"Rs 10,600,000",Toyota,Prius,S Turing,2012,Used,Automatic,Saloon,Hybrid,"1,800 cc","100,000 km"
https://ikman.lk/en/ad/toyota-axio-g-grade-2015-for-sale-kalutara-55,Toyota Axio G Grade 2015,"Rs 11,490,000",Toyota,Axio,G Grade,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","167,000 km"
https://ikman.lk/en/ad/toyota-corolla-ee-101-1996-for-sale-kalutara,Toyota Corolla EE 101 1996,"Rs 2,700,000",Toyota,Corolla,EE 101,1996,Used,Manual,Saloon,Petrol,"1,330 cc","307,777 km"
https://ikman.lk/en/ad/toyota-soluna-semi-options-1999-for-sale-kalutara,Toyota Soluna Semi Options 1999,"Rs 3,125,000",Toyota,Soluna,Semi Options,1999,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km"
https://ikman.lk/en/ad/toyota-corolla-1990-for-sale-kalutara-1,Toyota Corolla 1990,"Rs 2,350,000",Toyota,Corolla,1990,1990,Used,Manual,Saloon,Petrol,"1,290 cc","219,356 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-reg-2016-2014-for-sale-kalutara,Toyota Land Cruiser Prado TX REG 2016 2014,"Rs 31,500,000",Toyota,Land Cruiser Prado,TX REG 2016,2014,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","206,000 km"
https://ikman.lk/en/ad/toyota-avanza-15-auto-2012-for-sale-kalutara,Toyota Avanza 2012,"Rs 7,700,000",Toyota,Avanza,2012,2012,Used,Automatic,MPV,Petrol,"1,500 cc","170,000 km"
https://ikman.lk/en/ad/toyota-corolla-dx-wagon-1985-for-sale-kalutara-1,Toyota Corolla DX Wagon 1985,"Rs 870,000",Toyota,Corolla,DX Wagon,1985,Used,Manual,Station wagon,Petrol,"1,300 cc","220,000 km"
https://ikman.lk/en/ad/toyota-prius-zvw30-2012-for-sale-kalutara,Toyota Prius ZVW30 2012,"Rs 9,800,000",Toyota,Prius,ZVW30,2012,Used,Automatic,Hatchback,Hybrid,"1,800 cc","138,900 km"
https://ikman.lk/en/ad/toyota-vitz-safety-e-ksp130-2016-for-sale-kalutara,Toyota Vitz Safety E 2016,"Rs 7,400,000",Toyota,Vitz,Safety E,2016,Used,Automatic,Hatchback,Petrol,990 cc,"93,021 km"
https://ikman.lk/en/ad/toyota-yaris-cross-hybrid-2024-for-sale-kalutara,Toyota Yaris Cross Hybrid 2024,"Rs 15,800,000",Toyota,Yaris Cross,Yaris Cross Hybrid,2024,Reconditioned,Automatic,Hatchback,Hybrid,"1,500 cc","16,000 km"
https://ikman.lk/en/ad/toyota-rush-2018-for-sale-kalutara-1,Toyota Rush 2018,"Rs 13,500,000",Toyota,Rush,,2018,Used,Automatic,,Petrol,"1,500 cc","112,000 km"
https://ikman.lk/en/ad/toyota-raize-x-grade-2025-for-sale-kalutara,Toyota Raize X grade 2025,"Rs 12,250,000",Toyota,Raize,X grade,2025,Reconditioned,Tiptronic,Hatchback,Petrol,"1,000 cc","5,700 km"
https://ikman.lk/en/ad/toyota-hilux-z-gr-sport-4wd-2023-for-sale-kalutara,Toyota Hilux Z GR Sport 4WD 2023,"Rs 24,500,000",Toyota,Hilux,Z GR Sport 4WD,2023,Import,Automatic,SUV / 4x4,Diesel,"2,400 cc","23,268 km"
https://ikman.lk/en/ad/toyota-axio-2008-for-sale-kalutara-94,Toyota Axio 2008,"Rs 8,578,000",Toyota,Axio,,2008,Used,Automatic,Saloon,Petrol,"1,496 cc","270,000 km"
https://ikman.lk/en/ad/toyota-passo-moda-2016-for-sale-kalutara,Toyota Passo Moda 2016,"Rs 7,300,000",Toyota,Passo,Moda,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","100,000 km"
https://ikman.lk/en/ad/toyota-allion-2004-for-sale-kalutara-1,Toyota Allion 2004,"Rs 6,800,000",Toyota,Allion,,2004,Used,Automatic,Saloon,Petrol,"1,500 cc","225,000 km"
https://ikman.lk/en/ad/toyota-crown-royal-saloon-2012-for-sale-kalutara,Toyota Crown Royal Saloon 2012,"Rs 16,500,000",Toyota,Crown,Royal Saloon,2012,Used,Tiptronic,Saloon,Petrol,"3,000 cc","128,000 km"
https://ikman.lk/en/ad/toyota-raize-hv-z-grade-2022-for-sale-kalutara,Toyota Raize HV Z grade 2022,"Rs 13,250,000",Toyota,Raize,HV Z grade,2022,Used,Automatic,Hatchback,Hybrid,"1,200 cc","31,000 km"
https://ikman.lk/en/ad/toyota-aqua-g-grade-2024-for-sale-galle,Toyota Aqua G Grade 2024,"Rs 14,750,000",Toyota,Aqua,G Grade,2024,Reconditioned,Automatic,Hatchback,Hybrid,"1,500 cc","13,705 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-tx-2015-for-sale-galle,Toyota Land Cruiser Prado 150 TX 2015,"Rs 34,000,000",Toyota,Land Cruiser Prado,150 TX,2015,Used,Automatic,SUV / 4x4,Petrol,"2,500 cc","135,211 km"
https://ikman.lk/en/ad/toyota-chr-gt-mode-nero-safety-2023-for-sale-galle,Toyota CHR GT MODE NERO SAFETY+ 2023,"Rs 17,750,000",Toyota,CHR,GT MODE NERO SAFETY+,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,200 cc","9,212 km"
https://ikman.lk/en/ad/toyota-aqua-gr-sport-2024-for-sale-galle,Toyota Aqua GR Sport 2024,"Rs 15,750,000",Toyota,Aqua,GR Sport,2024,Reconditioned,Automatic,Hatchback,Hybrid,"1,500 cc","12,250 km"
https://ikman.lk/en/ad/toyota-raize-1000cc-turbo-z-grade-2025-for-sale-galle-36,Toyota Raize 1000cc TURBO Z Grade 2025,"Rs 14,150,000",Toyota,Raize,1000cc TURBO Z Grade,2025,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-raize-1000cc-turbo-z-grade-2026-for-sale-galle,Toyota Raize 1000cc TURBO Z Grade 2026,"Rs 14,000,000",Toyota,Raize,1000cc TURBO Z Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-raize-1200cc-hybrid-2026-for-sale-galle,Toyota Raize 1200cc Hybrid 2026,"Rs 14,750,000",Toyota,Raize,1200cc Hybrid 2026,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-premio-2017-for-sale-galle-2,Toyota Premio 2017,"Rs 14,650,000",Toyota,Premio,,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","101,500 km"
https://ikman.lk/en/ad/toyota-hilux-travo-overland-2026-for-sale-galle-6,Toyota Hilux TRAVO OVERLAND 2026,"Rs 31,650,000",Toyota,Hilux,TRAVO OVERLAND 2026,2026,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-hilux-2014-for-sale-galle,Toyota Hilux 2014,"Rs 13,500,000",Toyota,Hilux,,2014,Used,Manual,SUV / 4x4,Diesel,"1,800 cc","160,000 km"
https://ikman.lk/en/ad/toyota-wigo-2018-for-sale-galle,Toyota Wigo 2018,"Rs 6,200,000",Toyota,Wigo,Toyota,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","104,000 km"
https://ikman.lk/en/ad/toyota-vitz-ksp-130-2015-for-sale-galle-3,Toyota Vitz Ksp 130 2015,"Rs 7,500,000",Toyota,Vitz,Ksp 130,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","133,000 km"
https://ikman.lk/en/ad/toyota-taisor-g-grade-2026-for-sale-galle-2,Toyota Taisor G GRADE 2026,"Rs 11,950,000",Toyota,Taisor,G GRADE,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-hilux-travo-overland-2026-for-sale-galle-5,Toyota Hilux TRAVO OVERLAND 2026,"Rs 31,975,000",Toyota,Hilux,TRAVO OVERLAND 2026,2026,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-starlet-1981-for-sale-galle,Toyota Starlet 1981,"Rs 725,000",Toyota,Starlet,,1981,Used,Manual,Hatchback,Petrol,"1,200 cc","56,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-galle,Toyota Taisor V Grade 2026,Rs 1,Toyota,Taisor,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-raize-2024-petrol-for-sale-galle,Toyota Raize 2024 Petrol,Rs 1,Toyota,Raize,2024 Petrol,2024,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-axio-2007-for-sale-galle-90,Toyota Axio 2007,"Rs 7,450,000",Toyota,Axio,,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","234,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2025-for-sale-galle-2,Toyota Land Cruiser Prado 250 2025,Rs 1,Toyota,Land Cruiser Prado,250,2025,Brand New,Automatic,SUV / 4x4,Petrol,"2,700 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-81-1986-for-sale-galle,Toyota Corolla 81 1986,"Rs 1,475,000",Toyota,Corolla,Toyota Corolla 81,1986,Used,Manual,Saloon,Petrol,"1,500 cc","203,000 km"
https://ikman.lk/en/ad/toyota-harrier-z-premium-package-2017-for-sale-galle,Toyota Harrier z premium package 2017,"Rs 22,800,000",Toyota,Harrier,z premium package,2017,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","54,000 km"
https://ikman.lk/en/ad/toyota-aqua-2024-for-sale-galle,Toyota Aqua 2024,"Rs 13,350,000",Toyota,Aqua,2024,2024,Used,Automatic,Hatchback,Hybrid,"1,500 cc","8,000 km"
https://ikman.lk/en/ad/toyota-raize-1000cc-turbo-x-2025-for-sale-galle,Toyota Raize 1000cc Turbo X 2025,"Rs 10,800,000",Toyota,Raize,1000cc Turbo X,2025,Import,Automatic,SUV / 4x4,Petrol,"1,000 cc","9,674 km"
https://ikman.lk/en/ad/toyota-premio-2013-for-sale-galle-13,Toyota Premio 2013,"Rs 11,000,000",Toyota,Premio,,2013,Used,Automatic,,Petrol,"1,500 cc","128,130 km"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-badulla-46,Toyota Aqua 2013,"Rs 7,750,000",Toyota,Aqua,2013,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","220,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2025-for-sale-galle-1,Toyota Land Cruiser Prado 250 2025,Rs 1,Toyota,Land Cruiser Prado,250,2025,Brand New,Automatic,SUV / 4x4,Petrol,"2,700 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-ativ-ativ-night-shade-ed-2025-for-sale-galle-7,Toyota Yaris Ativ ATIV/Night Shade Ed 2025,Rs 1,Toyota,Yaris Ativ,ATIV/Night Shade Ed,2025,Brand New,Automatic,Hatchback,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-2025-for-sale-galle-10,Toyota Raize Z 2025,Rs 1,Toyota,Raize,Z,2025,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-v-grade-2024-for-sale-galle,Toyota Taisor V GRADE 2024,Rs 1,Toyota,Taisor,V GRADE,2024,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-pixis-2018-for-sale-galle-1,Toyota Pixis 2018,"Rs 5,500,000",Toyota,Pixis,2018,2018,Used,Automatic,Hatchback,Petrol,650 cc,"127,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-120-2007-for-sale-galle-1,Toyota Land Cruiser Prado 2007,"Rs 18,500,000",Toyota,Land Cruiser Prado,2007,2007,Used,Automatic,SUV / 4x4,Petrol,"2,500 cc","180,000 km"
https://ikman.lk/en/ad/toyota-vitz-safety-2015-for-sale-galle,Toyota Vitz Safety 2015,"Rs 7,300,000",Toyota,Vitz,Safety,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","162,000 km"
https://ikman.lk/en/ad/toyota-corolla-ke-50-1976-for-sale-galle,Toyota Corolla KE 50 1976,"Rs 645,000",Toyota,Corolla,KE 50,1976,Used,Manual,Saloon,Petrol,"1,200 cc","200,000 km"
https://ikman.lk/en/ad/toyota-axio-x-2011-for-sale-galle,Toyota Axio 2011,"Rs 7,950,000",Toyota,Axio,Toyota,2011,Used,Automatic,,Petrol,"1,500 cc","156,000 km"
https://ikman.lk/en/ad/toyota-axio-wxb-2017-for-sale-galle-34,Toyota Axio WXB 2017,"Rs 12,000,000",Toyota,Axio,WXB,2017,Used,Automatic,Saloon,Hybrid,"1,490 cc","190,024 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-vx-v8-2011-for-sale-galle,Toyota Land Cruiser Sahara VX V8 2011,"Rs 43,500,000",Toyota,Land Cruiser Sahara,VX V8,2011,Used,Automatic,SUV / 4x4,Diesel,"4,461 cc","108,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2025-for-sale-galle-3,Toyota Raize Z Hybrid 2025,"Rs 13,900,000",Toyota,Raize,Z Hybrid,2025,Reconditioned,Tiptronic,SUV / 4x4,Hybrid,"1,200 cc","5,240 km"
https://ikman.lk/en/ad/toyota-allion-260-2007-for-sale-galle-58,Toyota Allion 260 2007,"Rs 8,800,000",Toyota,Allion,Toyota Allion 260,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","95,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2006-for-sale-galle,Toyota Land Cruiser Prado 2006,"Rs 14,999,900",Toyota,Land Cruiser Prado,,2006,Used,Manual,SUV / 4x4,Diesel,"2,986 cc","130,000 km"
https://ikman.lk/en/ad/toyota-premio-g-superior-2020-for-sale-gampaha-10,Toyota Premio G Superior 2020,"Rs 18,500,000",Toyota,Premio,G Superior,2020,Used,Automatic,Saloon,Petrol,"1,500 cc","58,808 km"
https://ikman.lk/en/ad/toyota-yaris-ativ-s-grade-2019-for-sale-gampaha-2,Toyota Yaris Ativ S Grade 2019,"Rs 9,800,000",Toyota,Yaris,Ativ S Grade,2019,Used,Automatic,Saloon,Petrol,"1,200 cc","91,000 km"
https://ikman.lk/en/ad/toyota-roomy-2026-for-sale-puttalam,Toyota Roomy 2026,"Rs 12,100,000",Toyota,Roomy,,2026,Brand New,Automatic,MPV,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-hilux-rocco-2025-for-sale-gampaha-78,Toyota Hilux Rocco 2025,"Rs 26,200,000",Toyota,Hilux,Rocco,2025,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",950 km
https://ikman.lk/en/ad/toyota-corolla-1984-for-sale-kegalle,Toyota Corolla 1984,"Rs 1,150,000",Toyota,Corolla,1984,1984,Used,Manual,Station wagon,Petrol,"1,300 cc","205,000 km"
https://ikman.lk/en/ad/toyota-raize-2024-for-sale-gampaha-46,Toyota Raize 2024,"Rs 12,500,000",Toyota,Raize,,2024,Used,Automatic,Hatchback,Petrol,"1,200 cc","16,000 km"
https://ikman.lk/en/ad/toyota-yaris-safety-package-2024-for-sale-gampaha,Toyota Yaris Safety Package 2024,"Rs 9,990,000",Toyota,Yaris,Safety Package,2024,Reconditioned,Automatic,Station wagon,Petrol,"1,000 cc","29,500 km"
https://ikman.lk/en/ad/toyota-axio-hybrid-2017-2016-for-sale-gampaha,Toyota Axio Hybrid 2016,"Rs 11,000,000",Toyota,Axio,Axio Hybrid,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","188,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-safety-edition-2023-for-sale-kegalle,Toyota Yaris X Safety Edition 2023,"Rs 8,950,000",Toyota,Yaris,X Safety Edition,2023,Used,Automatic,Hatchback,Petrol,"1,000 cc","39,500 km"
https://ikman.lk/en/ad/toyota-yaris-g-geade-2023-for-sale-gampaha,Toyota Yaris G Geade 2023,"Rs 9,990,000",Toyota,Yaris,G Geade,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","29,500 km"
https://ikman.lk/en/ad/toyota-corolla-gli-16-2011-for-sale-gampaha,Toyota Corolla GLi 1.6 2011,"Rs 7,400,000",Toyota,Corolla,GLi 1.6,2011,Used,Automatic,Saloon,Petrol,"1,600 cc","201,000 km"
https://ikman.lk/en/ad/toyota-premio-g-superior-premium-2017-for-sale-nuwara-eliya-3,Toyota Premio G Superior Premium 2017,"Rs 15,800,000",Toyota,Premio,G Superior Premium,2017,Used,Automatic,Saloon,Petrol,"1,490 cc","130,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-vx-2026-for-sale-colombo-1,Toyota Land Cruiser Prado 250 VX 2026,"Rs 68,000,000",Toyota,Land Cruiser Prado,250 VX,2026,Brand New,Automatic,SUV / 4x4,Petrol,"2,700 cc",0 km
https://ikman.lk/en/ad/toyota-rush-2018-for-sale-gampaha-7,Toyota Rush 2018,"Rs 11,750,000",Toyota,Rush,,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","108,000 km"
https://ikman.lk/en/ad/toyota-hilux-revolution-g-grade-2016-for-sale-anuradhapura,Toyota Hilux Revolution G grade 2016,"Rs 17,600,000",Toyota,Hilux,Revolution G grade,2016,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","141,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj150tx-l-modelista-2023-for-sale-gampaha-1,Toyota Land Cruiser Prado TRJ150TX-L Modelista 2023,"Rs 55,000,000",Toyota,Land Cruiser Prado,TRJ150TX-L Modelista,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,700 cc","13,000 km"
https://ikman.lk/en/ad/toyota-alphard-premium-exe-lounge-2025-for-sale-gampaha,Toyota Alphard PREMIUM+ Exe-Lounge 2025,"Rs 64,500,000",Toyota,Alphard,PREMIUM+ Exe-Lounge,2025,Brand New,Automatic,Hatchback,Petrol,"2,500 cc",50 km
https://ikman.lk/en/ad/toyota-axio-2007-for-sale-gampaha-1227,Toyota Axio 2007,"Rs 7,500,000",Toyota,Axio,,2007,Used,Automatic,,Petrol,"1,500 cc","200,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-bsm-2026-for-sale-colombo-11,Toyota Raize Z Hybrid BSM 2026,"Rs 14,600,000",Toyota,Raize,Z Hybrid BSM,2026,Brand New,Automatic,Hatchback,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-171-2014-for-sale-colombo,Toyota Corolla 171 2014,"Rs 12,500,000",Toyota,Corolla,171,2014,Used,Automatic,Saloon,Petrol,"1,600 cc","79,000 km"
