Price,Make,Model,Year,Mileage,Transmission,Fuel type,Engine capacity,Condition,vehicle_age
5000000,Toyota,Prius,2013,10000.0,Automatic,Petrol,1500.0,Registered,13
5775000,Toyota,Vitz,2007,240000.0,Automatic,Petrol,1500.0,Registered,19
6150000,Toyota,Corolla,2007,0.0,Automatic,Petrol,1800.0,Registered,19
2690000,Toyota,Corolla,1992,300000.0,Automatic,Diesel,1970.0,Registered,34
7750000,Toyota,Vitz,2017,98000.0,Automatic,Petrol,1000.0,Registered,9
7690000,Toyota,Tank,2018,91000.0,Automatic,Petrol,1000.0,Registered,8
8800000,Toyota,Axio,2014,140000.0,Automatic,Petrol,1200.0,Registered,12
6900000,Toyota,Vitz,2015,122000.0,Automatic,Petrol,1000.0,Registered,11
9000000,Toyota,Axio,2015,255724.0,Automatic,Petrol,1200.0,Registered,11
3850000,Toyota,Corolla,1996,180000.0,Automatic,Petrol,1500.0,Registered,30
8700000,Toyota,Vitz,2019,59000.0,Automatic,Petrol,1000.0,Registered,7
7750000,Toyota,Axio,2007,250000.0,Automatic,Petrol,1500.0,Registered,19
5500000,Toyota,Corolla,2005,220000.0,Manual,Petrol,1300.0,Registered,21
8600000,Toyota,Yaris,2023,6600.0,Automatic,Petrol,660.0,Registered,3
8050000,Toyota,Passo,2023,6600.0,Automatic,Petrol,660.0,Registered,3
8000000,Toyota,Aqua,2015,98000.0,Automatic,Petrol,1200.0,Registered,11
9000000,Toyota,Premio,2013,76000.0,Manual,Petrol,1400.0,Registered,13
18000000,Toyota,Yaris Ativ,2025,0.0,Automatic,Hybrid,1500.0,Registered,1
5500000,Toyota,Vitz,2007,137000.0,Automatic,Petrol,1000.0,Registered,19
5500000,Toyota,Vitz,2008,121600.0,Automatic,Petrol,1000.0,Registered,18
8600000,Toyota,Yaris,2022,5000.0,Automatic,Hybrid,600.0,Registered,4
4550000,Toyota,Passo,2005,111000.0,Automatic,Petrol,1000.0,Registered,21
4600000,Toyota,Corolla,2002,0.0,Manual,Petrol,1300.0,Registered,24
12200000,Toyota,Axio,2018,117000.0,Automatic,Petrol,1500.0,Registered,8
15700000,Toyota,Premio,2017,81000.0,Automatic,Petrol,1500.0,Registered,9
9850000,Toyota,Axio,2015,123000.0,Automatic,Petrol,1500.0,Registered,11
7900000,Toyota,Axio,2009,152000.0,Automatic,Petrol,1490.0,Registered,17
3000000,Toyota,AE100,1995,0.0,Automatic,Petrol,1000.0,Registered,31
6900000,Toyota,Vitz,2008,130000.0,Automatic,Petrol,1000.0,Registered,18
8500000,Toyota,Prius,2010,180000.0,Automatic,Hybrid,1290.0,Registered,16
7650000,Toyota,Aqua,2013,153000.0,Automatic,Hybrid,1500.0,Registered,13
6850000,Toyota,Aqua,2013,123456.0,Automatic,Hybrid,1500.0,Registered,13
7900000,Toyota,Aqua,2015,158000.0,Automatic,Petrol,990.0,Registered,11
10800000,Toyota,Prius,2014,68000.0,Automatic,Petrol,1298.0,Registered,12
8900000,Toyota,Axio,2015,120000.0,Automatic,Petrol,1330.0,Registered,11
4850000,Toyota,Belta,2007,100000.0,Automatic,Petrol,1000.0,Registered,19
7500000,Toyota,Tank,2017,102000.0,Automatic,Petrol,1000.0,Registered,9
5700000,Toyota,Vitz,2007,146000.0,Automatic,Petrol,1000.0,Registered,19
9800000,Toyota,Axio,2015,82000.0,Automatic,Hybrid,1500.0,Registered,11
13200000,Toyota,Premio,2016,180000.0,Automatic,Hybrid,1500.0,Registered,10
9650000,Toyota,Prius Alpha,2012,232000.0,Automatic,Hybrid,1500.0,Registered,14
11600000,Toyota,Prius,2012,133000.0,Automatic,Hybrid,1800.0,Registered,14
3200000,Toyota,Cynos,1992,120000.0,Manual,Petrol,1500.0,Registered,34
2800000,Toyota,Corolla,1993,120000.0,Manual,Petrol,1500.0,Registered,33
8290000,Toyota,Vitz,2018,120000.0,Manual,Petrol,990.0,Registered,8
7100000,Toyota,Vitz,2015,130000.0,Automatic,Petrol,990.0,Registered,11
9500000,Toyota,Aqua,2017,78000.0,Automatic,Petrol,1000.0,Registered,9
5900000,Toyota,Belta,2007,162000.0,Automatic,Petrol,1300.0,Registered,19
9300000,Toyota,Premio,2010,205000.0,Automatic,Petrol,1000.0,Registered,16
5975000,Toyota,Prius,2007,195000.0,Automatic,Hybrid,1490.0,Registered,19
7600000,Toyota,Vitz,2016,90500.0,Automatic,Petrol,1000.0,Registered,10
10900000,Toyota,Prius,2014,172000.0,Automatic,Hybrid,1800.0,Registered,12
10000000,Toyota,Axio,2015,123000.0,Automatic,Petrol,1500.0,Registered,11
1275000,Toyota,Carina,2001,120000.0,Automatic,Petrol,1500.0,Registered,25
2600000,Toyota,Corolla,1996,100000.0,Manual,Diesel,1970.0,Registered,30
7800000,Toyota,Yaris,2014,96000.0,Automatic,Petrol,1300.0,Registered,12
5000000,Toyota,Vios,2003,254480.0,Automatic,Petrol,1500.0,Registered,23
7300000,Toyota,Vitz,2017,125000.0,Automatic,Petrol,1000.0,Registered,9
7800000,Toyota,Vitz,2018,46000.0,Automatic,Petrol,1500.0,Registered,8
4150000,Toyota,Starlet,1996,256860.0,Automatic,Petrol,1330.0,Registered,30
5475000,Toyota,Corolla,2002,178000.0,Automatic,Petrol,1500.0,Registered,24
9800000,Toyota,Axio,2016,134000.0,Manual,Petrol,1500.0,Registered,10
9100000,Toyota,Axio,2015,156000.0,Manual,Petrol,1500.0,Registered,11
4350000,Toyota,Carina,1996,0.0,Automatic,Petrol,1500.0,Registered,30
7700000,Toyota,Aqua,2017,80000.0,Automatic,Hybrid,1400.0,Registered,9
3995000,Toyota,Vitz,1999,0.0,Automatic,Petrol,990.0,Registered,27
5100000,Toyota,Vios,2003,120000.0,Automatic,Petrol,1500.0,Registered,23
7900000,Toyota,Tank,2018,115000.0,Automatic,Petrol,1500.0,Registered,8
11700000,Toyota,Premio,2015,178000.0,Automatic,Petrol,1500.0,Registered,11
13600000,Toyota,Axio,2024,45620.0,Automatic,Hybrid,1500.0,Registered,2
6600000,Toyota,Aqua,2013,168500.0,Automatic,Petrol,1500.0,Registered,13
7100000,Toyota,Aqua,2013,180000.0,Automatic,Hybrid,1500.0,Registered,13
5275000,Toyota,Vitz,2007,156234.0,Automatic,Petrol,1000.0,Registered,19
8675000,Toyota,Premio,2008,170000.0,Automatic,Petrol,1500.0,Registered,18
9300000,Toyota,Premio,2010,174000.0,Automatic,Petrol,1500.0,Registered,16
11200000,Toyota,Premio,2013,192000.0,Automatic,Petrol,1500.0,Registered,13
11000000,Toyota,Premio,2013,215000.0,Automatic,Petrol,1500.0,Registered,13
11400000,Toyota,Premio,2013,0.0,Automatic,Petrol,1500.0,Registered,13
7550000,Toyota,Aqua,2014,52000.0,Automatic,Hybrid,1500.0,Registered,12
14500000,Toyota,Premio,2018,62000.0,Automatic,Petrol,1500.0,Registered,8
7000000,Toyota,Aqua,2013,150000.0,Automatic,Petrol,1000.0,Registered,13
6950000,Toyota,Aqua,2013,150000.0,Automatic,Hybrid,1000.0,Registered,13
7690000,Toyota,Aqua,2014,120000.0,Automatic,Hybrid,1500.0,Registered,12
5200000,Toyota,Vios,2003,87638.0,Manual,Petrol,1500.0,Registered,23
13000000,Toyota,Prius,2013,133000.0,Automatic,Hybrid,1800.0,Registered,13
9500000,Toyota,Prius,2014,75000.0,Automatic,Petrol,1790.0,Registered,12
7900000,Toyota,Tank,2018,127000.0,Automatic,Petrol,1000.0,Registered,8
7390000,Toyota,Aqua,2013,131000.0,Automatic,Hybrid,1500.0,Registered,13
9800000,Toyota,Axio,2015,82000.0,Manual,Petrol,1500.0,Registered,11
3350000,Toyota,Soluna,2000,180000.0,Manual,Petrol,1500.0,Registered,26
6690000,Toyota,Axio,2007,193000.0,Automatic,Petrol,1500.0,Registered,19
7600000,Toyota,Vitz,2017,6100.0,Automatic,Petrol,990.0,Registered,9
7600000,Toyota,Vitz,2017,61000.0,Automatic,Petrol,990.0,Registered,9
7900000,Toyota,Vitz,2017,60000.0,Automatic,Petrol,1000.0,Registered,9
7200000,Toyota,Aqua,2012,0.0,Automatic,Petrol,1500.0,Registered,14
3700000,Toyota,AE 111,1997,150000.0,Manual,Petrol,1300.0,Registered,29
6690000,Toyota,Vitz,2015,135000.0,Automatic,Petrol,1000.0,Registered,11
13000000,Toyota,Aqua,2023,0.0,Automatic,Petrol,1500.0,Registered,3
8800000,Toyota,Prius,2011,100000.0,Automatic,Hybrid,1798.0,Registered,15
8100000,Toyota,Vitz,2016,59500.0,Automatic,Petrol,990.0,Registered,10
9850000,Toyota,Yaris,2024,40000.0,Automatic,Petrol,1000.0,Registered,2
6400000,Toyota,Axio,2008,85000.0,Automatic,Petrol,1500.0,Registered,18
8200000,Toyota,Aqua,2015,172500.0,Automatic,Petrol,1500.0,Registered,11
7850000,Toyota,Vitz,2018,77000.0,Automatic,Petrol,1500.0,Registered,8
10200000,Toyota,Prius,2013,166000.0,Automatic,Hybrid,1500.0,Registered,13
8500000,Toyota,Axio,2014,108000.0,Automatic,Hybrid,1500.0,Registered,12
5500000,Toyota,Vitz,2007,160000.0,Automatic,Petrol,1000.0,Registered,19
3675000,Toyota,Soluna,2002,150000.0,Automatic,Petrol,1498.0,Registered,24
4990000,Toyota,Vios,2003,0.0,Manual,Petrol,1200.0,Registered,23
6785000,Toyota,Aqua,2012,0.0,Automatic,Hybrid,1500.0,Registered,14
8000000,Toyota,Aqua,2013,162000.0,Automatic,Petrol,1500.0,Registered,13
8950000,Toyota,Aqua,2015,83500.0,Automatic,Petrol,1500.0,Registered,11
6400000,Toyota,Corolla,2008,185000.0,Automatic,Petrol,1500.0,Registered,18
7400000,Toyota,Vitz,2017,112000.0,Automatic,Petrol,1000.0,Registered,9
12500000,Toyota,Premio,2016,0.0,Automatic,Petrol,1000.0,Registered,10
7900000,Toyota,Vitz,2018,98000.0,Automatic,Petrol,1300.0,Registered,8
10500000,Toyota,Axio,2015,123456.0,Automatic,Hybrid,1500.0,Registered,11
12275000,Toyota,Axio,2018,81719.0,Automatic,Hybrid,1500.0,Registered,8
8650000,Toyota,Aqua,2015,125000.0,Automatic,Petrol,1500.0,Registered,11
5750000,Toyota,Prius,2008,205000.0,Automatic,Hybrid,1500.0,Registered,18
8400000,Toyota,Corolla,2012,170000.0,Automatic,Petrol,1600.0,Registered,14
8500000,Toyota,Aqua,2015,116000.0,Automatic,Petrol,1000.0,Registered,11
13500000,Toyota,Allion,2016,126700.0,Automatic,Petrol,1500.0,Registered,10
9100000,Toyota,Prius,2012,0.0,Automatic,Hybrid,1800.0,Registered,14
13900000,Toyota,Premio,2018,76000.0,Automatic,Petrol,1400.0,Registered,8
9000000,Toyota,Prius,2014,0.0,Automatic,Hybrid,1800.0,Registered,12
11500000,Toyota,Axio,2017,97000.0,Automatic,Petrol,1500.0,Registered,9
7200000,Toyota,Axio,2007,100000.0,Automatic,Petrol,1400.0,Registered,19
12000000,Toyota,Axio,2015,131000.0,Automatic,Petrol,1500.0,Registered,11
5200000,Toyota,Vios,2003,120000.0,Automatic,Petrol,1496.0,Registered,23
9000000,Toyota,Yaris,2023,8000.0,Automatic,Petrol,999.0,Registered,3
5900000,Toyota,Vitz,2008,160000.0,Automatic,Petrol,1500.0,Registered,18
12500000,Toyota,Axio,2016,159000.0,Automatic,Hybrid,1496.0,Registered,10
2600000,Toyota,Corolla,1999,102000.0,Manual,Diesel,800.0,Registered,27
4275000,Toyota,Carina,1997,295000.0,Automatic,Diesel,1970.0,Registered,29
7150000,Toyota,Aqua,2012,152000.0,Automatic,Hybrid,1500.0,Registered,14
8800000,Toyota,Aqua,2015,145000.0,Automatic,Petrol,1500.0,Registered,11
3375000,Toyota,AE100,1995,220000.0,Manual,Petrol,1500.0,Registered,31
7200000,Toyota,Allion,2003,65000.0,Automatic,Petrol,1490.0,Registered,23
8800000,Toyota,Prius,2012,162000.0,Automatic,Hybrid,1800.0,Registered,14
9150000,Toyota,Allion,2009,130000.0,Automatic,Petrol,1490.0,Registered,17
7900000,Toyota,Vitz,2018,98000.0,Automatic,Petrol,1000.0,Registered,8
5500000,Toyota,Corolla,2003,195000.0,Automatic,Petrol,1200.0,Registered,23
8775000,Toyota,Prius,2011,145000.0,Automatic,Petrol,1500.0,Registered,15
9800000,Toyota,Yaris,2024,7800.0,Automatic,Hybrid,1498.0,Registered,2
17250000,Toyota,Premio,2018,107000.0,Automatic,Petrol,1800.0,Registered,8
9000000,Toyota,Allion,2010,172000.0,Automatic,Petrol,1200.0,Registered,16
14200000,Toyota,Premio,2018,76000.0,Automatic,Petrol,1500.0,Registered,8
10800000,Toyota,Prius,2014,0.0,Automatic,Petrol,1200.0,Registered,12
9650000,Toyota,Prius,2010,188000.0,Automatic,Hybrid,1980.0,Registered,16
9100000,Toyota,Premio,2008,156000.0,Automatic,Petrol,1790.0,Registered,18
6700000,Toyota,Aqua,2012,135000.0,Automatic,Petrol,1500.0,Registered,14
8150000,Toyota,Vitz,2019,145000.0,Automatic,Petrol,1500.0,Registered,7
9300000,Toyota,Axio,2015,153000.0,Automatic,Hybrid,1300.0,Registered,11
9000000,Toyota,Axio,2015,161000.0,Automatic,Petrol,1000.0,Registered,11
9000000,Toyota,Vitz,2019,44205.0,Automatic,Petrol,990.0,Registered,7
6850000,Toyota,MARK 2,2001,228000.0,Automatic,Petrol,1970.0,Registered,25
7200000,Toyota,Aqua,2013,0.0,Automatic,Hybrid,1300.0,Registered,13
6775000,Toyota,Axio,2007,0.0,Automatic,Petrol,1496.0,Registered,19
3100000,Toyota,Corolla,1996,156000.0,Manual,Diesel,1330.0,Registered,30
7550000,Toyota,Vitz,2017,135000.0,Automatic,Petrol,1200.0,Registered,9
8460000,Toyota,Vitz,2018,85000.0,Automatic,Petrol,1000.0,Registered,8
6490000,Toyota,Corolla,2008,155000.0,Automatic,Petrol,1798.0,Registered,18
5260000,Toyota,Vitz,2007,127000.0,Automatic,Petrol,996.0,Registered,19
7250000,Toyota,Allion,2006,0.0,Automatic,Petrol,1500.0,Registered,20
7325000,Toyota,Aqua,2014,152000.0,Automatic,Hybrid,1500.0,Registered,12
6500000,Toyota,Axio,2007,210000.0,Automatic,Petrol,1496.0,Registered,19
7475000,Toyota,Aqua,2012,136400.0,Automatic,Petrol,1500.0,Registered,14
6890000,Toyota,Axio,2007,200000.0,Automatic,Petrol,1496.0,Registered,19
11000000,Toyota,Prius,2013,0.0,Automatic,Hybrid,1800.0,Registered,13
8000000,Toyota,Vitz,2018,114000.0,Automatic,Petrol,1500.0,Registered,8
11300000,Toyota,Axio,2017,112000.0,Manual,Petrol,1200.0,Registered,9
3450000,Toyota,Corolla,2000,0.0,Automatic,Petrol,1500.0,Registered,26
9800000,Toyota,Premio,2012,0.0,Automatic,Petrol,1500.0,Registered,14
6650000,Toyota,Premio,2006,0.0,Automatic,Petrol,1500.0,Registered,20
6900000,Toyota,Axio,2007,120000.0,Automatic,Petrol,1500.0,Registered,19
6450000,Toyota,Yaris,2011,0.0,Manual,Petrol,1500.0,Registered,15
2990000,Toyota,Corsa,1993,180000.0,Automatic,Petrol,1300.0,Registered,33
7250000,Toyota,Aqua,2014,0.0,Automatic,Petrol,1500.0,Registered,12
8850000,Toyota,Yaris,2023,29000.0,Automatic,Petrol,1000.0,Registered,3
9800000,Toyota,Premio,2012,123456.0,Manual,Petrol,1500.0,Registered,14
9900000,Toyota,Axio,2015,0.0,Automatic,Hybrid,1500.0,Registered,11
9200000,Toyota,Yaris,2023,38000.0,Automatic,Petrol,990.0,Registered,3
6800000,Toyota,Aqua,2012,0.0,Automatic,Petrol,1450.0,Registered,14
11200000,Toyota,Yaris,2025,1.0,Automatic,Hybrid,1200.0,Registered,1
7300000,Toyota,Aqua,2013,163000.0,Automatic,Hybrid,1500.0,Registered,13
8900000,Toyota,Prius,2010,210000.0,Automatic,Hybrid,2000.0,Registered,16
6250000,Toyota,Premio,2002,238000.0,Automatic,Petrol,1800.0,Registered,24
5425000,Toyota,Vios,2003,354000.0,Automatic,Petrol,1500.0,Registered,23
13500000,Toyota,Fielder,2023,3000.0,Automatic,Hybrid,1500.0,Registered,3
10400000,Toyota,Premio,2013,160000.0,Automatic,Hybrid,1500.0,Registered,13
7300000,Toyota,Aqua,2014,151000.0,Automatic,Hybrid,1500.0,Registered,12
4250000,Toyota,Prius,1998,290000.0,Automatic,Petrol,1490.0,Registered,28
6675000,Toyota,Prius,2011,160000.0,Automatic,Petrol,1500.0,Registered,15
3850000,Toyota,Corolla,1999,0.0,Automatic,Diesel,1800.0,Registered,27
6850000,Toyota,Axio,2008,120000.0,Automatic,Petrol,1500.0,Registered,18
11850000,Toyota,Camry,2011,87500.0,Automatic,Petrol,2400.0,Registered,15
16000000,Toyota,Yaris Ativ,2025,800.0,Automatic,Petrol,1200.0,Registered,1
5200000,Toyota,Vitz,2007,165000.0,Automatic,Petrol,1000.0,Registered,19
13200000,Toyota,Prius,2016,50000.0,Automatic,Hybrid,1500.0,Registered,10
6350000,Toyota,Prius,2008,183000.0,Automatic,Petrol,1500.0,Registered,18
12500000,Toyota,Axio,2018,0.0,Automatic,Petrol,1500.0,Registered,8
2800000,Toyota,Corolla,1993,24800.0,Manual,Petrol,1300.0,Registered,33
7300000,Toyota,Vitz,2015,35680.0,Automatic,Petrol,1500.0,Registered,11
9800000,Toyota,Axio,2015,122000.0,Automatic,Hybrid,1500.0,Registered,11
10000000,Toyota,Prius,2013,230000.0,Automatic,Hybrid,1800.0,Registered,13
5550000,Toyota,Belta,2007,162000.0,Automatic,Petrol,1300.0,Registered,19
5275000,Toyota,Passo,2010,110000.0,Automatic,Petrol,1000.0,Registered,16
2175000,Toyota,Corolla,1991,179500.0,Manual,Diesel,1800.0,Registered,35
9200000,Toyota,Axio,2016,145000.0,Automatic,Petrol,1500.0,Registered,10
14500000,Toyota,Premio,2018,76000.0,Automatic,Petrol,1500.0,Registered,8
10150000,Toyota,Yaris,2023,0.0,Automatic,Petrol,1000.0,Registered,3
10250000,Toyota,Yaris,2023,0.0,Automatic,Petrol,1000.0,Registered,3
6500000,Toyota,Prius,2008,300100.0,Automatic,Hybrid,1500.0,Registered,18
9000000,Toyota,Aqua,2015,139291.0,Automatic,Hybrid,1500.0,Registered,11
5350000,Toyota,Vitz,2007,132000.0,Automatic,Petrol,1000.0,Registered,19
7450000,Toyota,Aqua,2014,160000.0,Automatic,Petrol,1500.0,Registered,12
18200000,Toyota,Premio,2019,28700.0,Automatic,Petrol,1500.0,Registered,7
8350000,Toyota,Vitz,2018,56000.0,Automatic,Petrol,1000.0,Registered,8
11250000,Toyota,Premio,2014,0.0,Automatic,Petrol,1000.0,Registered,12
3400000,Toyota,Sprinter,1995,220000.0,Automatic,Petrol,1500.0,Registered,31
7450000,Toyota,Aqua,2013,180000.0,Automatic,Petrol,1500.0,Registered,13
3250000,Toyota,Corolla,2000,97500.0,Automatic,Petrol,1500.0,Registered,26
12700000,Toyota,Allion,2016,231500.0,Automatic,Petrol,1490.0,Registered,10
6500000,Toyota,Yaris,2008,140000.0,Automatic,Petrol,1000.0,Registered,18
9000000,Toyota,Yaris,2024,0.0,Automatic,Petrol,1000.0,Registered,2
7900000,Toyota,Aqua,2014,101000.0,Automatic,Petrol,660.0,Registered,12
7700000,Toyota,Vitz,2017,72000.0,Tiptronic,Petrol,1000.0,Registered,9
7790000,Toyota,Aqua,2013,135000.0,Automatic,Petrol,1500.0,Registered,13
10700000,Toyota,Yaris,2025,300.0,Automatic,Petrol,800.0,Registered,1
8000000,Toyota,Aqua,2014,175000.0,Automatic,Hybrid,1490.0,Registered,12
6800000,Toyota,Axio,2007,192000.0,Automatic,Petrol,1496.0,Registered,19
7700000,Toyota,Aqua,2013,130000.0,Automatic,Hybrid,1490.0,Registered,13
6300000,Toyota,Yaris,2006,95000.0,Automatic,Petrol,1300.0,Registered,20
7800000,Toyota,Aqua,2015,110000.0,Automatic,Petrol,1490.0,Registered,11
10600000,Toyota,Premio,2013,141000.0,Automatic,Hybrid,1500.0,Registered,13
8250000,Toyota,Vitz,2018,220000.0,Automatic,Petrol,1000.0,Registered,8
9500000,Toyota,Premio,2013,145000.0,Automatic,Petrol,1500.0,Registered,13
8800000,Toyota,Prius,2012,160000.0,Automatic,Hybrid,1800.0,Registered,14
6700000,Toyota,Aqua,2012,220000.0,Automatic,Petrol,1500.0,Registered,14
8000000,Toyota,Passo,2023,6600.0,Automatic,Petrol,660.0,Registered,3
6450000,Toyota,Corolla,2008,174000.0,Automatic,Petrol,1600.0,Registered,18
9200000,Toyota,Prius,2012,200000.0,Automatic,Hybrid,1500.0,Registered,14
9600000,Toyota,Axio,2016,145000.0,Automatic,Petrol,1500.0,Registered,10
5490000,Toyota,Passo,2008,200000.0,Automatic,Petrol,996.0,Registered,18
7800000,Toyota,Aqua,2013,150000.0,Automatic,Hybrid,1500.0,Registered,13
9450000,Toyota,Axio,2015,150000.0,Automatic,Hybrid,1500.0,Registered,11
5590000,Toyota,Corolla,2001,126000.0,Automatic,Petrol,1500.0,Registered,25
7350000,Toyota,Aqua,2014,175000.0,Automatic,Hybrid,1900.0,Registered,12
5600000,Toyota,Vitz,2010,118500.0,Automatic,Petrol,1300.0,Registered,16
6950000,Toyota,Axio,2008,195000.0,Automatic,Petrol,1500.0,Registered,18
8400000,Toyota,Axio,2014,143000.0,Automatic,Petrol,1500.0,Registered,12
7500000,Toyota,Vitz,2017,104500.0,Automatic,Petrol,1000.0,Registered,9
7500000,Toyota,Aqua,2014,151000.0,Automatic,Petrol,1000.0,Registered,12
9300000,Toyota,Axio,2015,161000.0,Automatic,Petrol,1500.0,Registered,11
8800000,Toyota,Allion,2010,220000.0,Automatic,Petrol,1500.0,Registered,16
9200000,Toyota,Prius,2012,160000.0,Automatic,Petrol,1790.0,Registered,14
6975000,Toyota,Aqua,2013,203809.0,Automatic,Petrol,1500.0,Registered,13
5375000,Toyota,Carina,1997,172025.0,Automatic,Petrol,1800.0,Registered,29
14700000,Toyota,Premio,2018,92000.0,Automatic,Petrol,1500.0,Registered,8
9350000,Toyota,Axio,2016,130000.0,Automatic,Petrol,1496.0,Registered,10
9600000,Toyota,Prius,2012,150000.0,Automatic,Hybrid,1797.0,Registered,14
17600000,Toyota,Corolla,2022,6500.0,Automatic,Petrol,1496.0,Registered,4
17600000,Toyota,Corolla,2022,7500.0,Automatic,Petrol,1496.0,Registered,4
6200000,Toyota,Axio,2007,1000.0,Automatic,Petrol,1400.0,Registered,19
13500000,Toyota,Axio,2018,107000.0,Automatic,Hybrid,1500.0,Registered,8
6850000,Toyota,Aqua,2013,169000.0,Automatic,Petrol,1500.0,Registered,13
9400000,Toyota,Axio,2016,0.0,Automatic,Petrol,1500.0,Registered,10
11300000,Toyota,Axio,2016,108000.0,Automatic,Petrol,1500.0,Registered,10
11350000,Toyota,Prius,2014,120000.0,Automatic,Hybrid,1500.0,Registered,12
6950000,Toyota,Axio,2008,140000.0,Automatic,Petrol,1490.0,Registered,18
7750000,Toyota,Vitz,2015,110000.0,Automatic,Petrol,1000.0,Registered,11
13450000,Toyota,Allion,2016,139000.0,Automatic,Petrol,1500.0,Registered,10
12275000,Toyota,Axio,2018,81719.0,Automatic,Petrol,1500.0,Registered,8
10500000,Toyota,Axio,2015,117500.0,Automatic,Hybrid,1500.0,Registered,11
8500000,Toyota,Vitz,2018,48.0,Automatic,Petrol,990.0,Registered,8
8000000,Toyota,Tank,2017,205000.0,Automatic,Petrol,990.0,Registered,9
7400000,Toyota,Belta,2009,132300.0,Automatic,Petrol,1500.0,Registered,17
8885000,Toyota,Premio,2007,140000.0,Automatic,Petrol,1800.0,Registered,19
5000000,Toyota,Vitz,2009,0.0,Automatic,Petrol,1000.0,Registered,17
6850000,Toyota,Vitz,2015,152000.0,Automatic,Petrol,1000.0,Registered,11
1675000,Toyota,Corolla,1990,134000.0,Manual,Petrol,1300.0,Registered,36
7500000,Toyota,Aqua,2013,120000.0,Automatic,Hybrid,1490.0,Registered,13
8250000,Toyota,Aqua,2015,104000.0,Automatic,Hybrid,1490.0,Registered,11
6200000,Toyota,Corolla,2005,242000.0,Automatic,Petrol,1500.0,Registered,21
6775000,Toyota,Axio,2008,0.0,Automatic,Petrol,1500.0,Registered,18
10350000,Toyota,Yaris,2025,0.0,Automatic,Petrol,1000.0,Registered,1
8700000,Toyota,Aqua,2015,103000.0,Automatic,Petrol,1500.0,Registered,11
9500000,Toyota,Axio,2016,136000.0,Automatic,Petrol,1500.0,Registered,10
10000000,Toyota,Prius,2012,145000.0,Automatic,Petrol,1500.0,Registered,14
7600000,Toyota,Aqua,2014,71000.0,Manual,Petrol,1200.0,Registered,12
4850000,Toyota,Corolla,2002,206000.0,Manual,Petrol,1500.0,Registered,24
9075000,Toyota,Prius,2012,151700.0,Automatic,Petrol,1500.0,Registered,14
9000000,Toyota,Axio,2014,107000.0,Automatic,Petrol,1500.0,Registered,12
5000000,Toyota,Corolla,2023,6600.0,Automatic,Petrol,660.0,Registered,3
8400000,Toyota,Yaris,2023,6600.0,Automatic,Petrol,660.0,Registered,3
5800000,Toyota,Prius,2007,217000.0,Automatic,Petrol,1200.0,Registered,19
17000000,Toyota,Camry,2016,172000.0,Automatic,Petrol,2500.0,Registered,10
6300000,Toyota,Corolla,2008,204000.0,Automatic,Petrol,1600.0,Registered,18
7800000,Toyota,Allion,2008,199000.0,Automatic,Petrol,1200.0,Registered,18
19000000,Toyota,Yaris Ativ,2025,0.0,Automatic,Petrol,1200.0,Registered,1
7400000,Toyota,Aqua,2014,105000.0,Automatic,Petrol,1200.0,Registered,12
6800000,Toyota,Aqua,2012,139000.0,Automatic,Petrol,1200.0,Registered,14
10600000,Toyota,Axio,2016,135000.0,Automatic,Petrol,1200.0,Registered,10
7500000,Toyota,Aqua,2014,105000.0,Automatic,Petrol,1200.0,Registered,12
8900000,Toyota,Yaris,2025,14805.0,Automatic,Petrol,1200.0,Registered,1
11850000,Toyota,Premio,2015,128000.0,Automatic,Petrol,1200.0,Registered,11
3500000,Toyota,Duet,2002,167000.0,Manual,Petrol,1000.0,Registered,24
3350000,Toyota,Corolla,1992,0.0,Manual,Petrol,1500.0,Registered,34
4900000,Toyota,IST,2003,0.0,Manual,Petrol,1300.0,Registered,23
6300000,Toyota,Carina,2000,200000.0,Manual,Petrol,1500.0,Registered,26
8600000,Toyota,Allion,2008,162000.0,Automatic,Petrol,1500.0,Registered,18
9475000,Toyota,Axio,2015,156000.0,Automatic,Petrol,1500.0,Registered,11
9500000,Toyota,Axio,2016,95000.0,Automatic,Petrol,1500.0,Registered,10
8400000,Toyota,Vitz,2018,46000.0,Automatic,Petrol,1000.0,Registered,8
6900000,Toyota,Prius,2008,247000.0,Automatic,Hybrid,1490.0,Registered,18
1475000,Toyota,Starlet,1991,0.0,Manual,Petrol,999.0,Registered,35
8500000,Toyota,Yaris,2023,6600.0,Automatic,Petrol,660.0,Registered,3
9500000,Toyota,Yaris,2023,0.0,Automatic,Petrol,1000.0,Registered,3
8500000,Toyota,Axio,2013,266000.0,Automatic,Hybrid,1500.0,Registered,13
8500000,Toyota,Aqua,2015,215000.0,Automatic,Hybrid,1490.0,Registered,11
8600000,Toyota,Prius,2010,126400.0,Automatic,Petrol,1780.0,Registered,16
7300000,Toyota,Aqua,2014,110000.0,Automatic,Petrol,1490.0,Registered,12
6875000,Toyota,Allion,2002,153056.0,Automatic,Petrol,1800.0,Registered,24
3750000,Toyota,Corolla,1998,168000.0,Automatic,Diesel,2000.0,Registered,28
6500000,Toyota,Prius,2008,175000.0,Automatic,Petrol,1500.0,Registered,18
6350000,Toyota,Allion,2002,170000.0,Automatic,Petrol,1490.0,Registered,24
15400000,Toyota,Premio,2019,80000.0,Manual,Petrol,1496.0,Registered,7
